"group_name","SPECIES_CODE"
"Sea stars",84686
"Sea stars",84687
"Sea stars",84688
"Sea stars",84689
"Sea stars",84690
"Sea stars",84691
"Sea stars",84692
"Sea stars",84693
"Sea stars",84694
"Sea stars",84695
"Sea stars",84696
"Sea stars",84697
"Sea stars",84698
"Sea stars",84699
"Sea stars",84700
"Sea stars",84701
"Sea stars",84702
"Sea stars",84703
"Sea stars",84704
"Sea stars",84705
"Sea stars",84706
"Sea stars",84707
"Sea stars",84708
"Sea stars",84709
"Sea stars",84710
"Sea stars",84711
"Sea stars",84712
"Sea stars",84713
"Sea stars",84714
"Sea stars",84715
"Sea stars",84716
"Sea stars",84717
"Sea stars",84718
"Sea stars",84719
"Sea stars",84720
"Sea stars",84721
"Sea stars",84722
"Sea stars",84723
"Sea stars",84724
"Sea stars",84725
"Sea stars",84726
"Sea stars",84727
"Sea stars",84728
"Sea stars",84729
"Sea stars",84730
"Sea stars",84731
"Sea stars",84732
"Sea stars",84733
"Sea stars",84734
"Sea stars",84735
"Sea stars",84736
"Sea stars",84737
"Sea stars",84738
"Sea stars",84739
"Sea stars",84740
"Sea stars",84741
"Sea stars",84742
"Sea stars",84743
"Sea stars",84744
"Sea stars",84745
"Sea stars",84746
"Sea stars",84747
"Sea stars",84748
"Sea stars",84749
"Sea stars",84750
"Sea stars",84751
"Sea stars",84752
"Sea stars",84753
"Sea stars",84754
"Sea stars",84755
"Sea stars",84756
"Sea stars",84757
"Sea stars",84758
"Sea stars",84759
"Sea stars",84760
"Sea stars",84761
"Sea stars",84762
"Sea stars",84763
"Sea stars",84764
"Sea stars",84765
"Sea stars",84766
"Sea stars",84767
"Sea stars",84768
"Sea stars",84769
"Sea stars",84770
"Sea stars",84771
"Sea stars",84772
"Sea stars",84773
"Sea stars",84774
"Sea stars",84775
"Sea stars",84776
"Sea stars",84777
"Sea stars",84778
"Sea stars",84779
"Sea stars",84780
"Sea stars",84781
"Sea stars",84782
"Sea stars",84783
"Sea stars",84784
"Sea stars",84785
"Sea stars",84786
"Sea stars",84787
"Sea stars",84788
"Sea stars",84789
"Sea stars",84790
"Sea stars",84791
"Sea stars",84792
"Sea stars",84793
"Sea stars",84794
"Sea stars",84795
"Sea stars",84796
"Sea stars",84797
"Sea stars",84798
"Sea stars",84799
"Sea stars",84800
"Sea stars",84801
"Sea stars",84802
"Sea stars",84803
"Sea stars",84804
"Sea stars",84805
"Sea stars",84806
"Sea stars",84807
"Sea stars",84808
"Sea stars",84809
"Sea stars",84810
"Sea stars",84811
"Sea stars",84812
"Sea stars",84813
"Sea stars",84814
"Sea stars",84815
"Sea stars",84816
"Sea stars",84817
"Sea stars",84818
"Sea stars",84819
"Sea stars",84820
"Sea stars",84821
"Sea stars",84822
"Sea stars",84823
"Sea stars",84824
"Sea stars",84825
"Sea stars",84826
"Sea stars",84827
"Sea stars",84828
"Sea stars",84829
"Sea stars",84830
"Sea stars",84831
"Sea stars",84832
"Sea stars",84833
"Sea stars",84834
"Sea stars",84835
"Sea stars",84836
"Sea stars",84837
"Sea stars",84838
"Sea stars",84839
"Sea stars",84840
"Sea stars",84841
"Sea stars",84842
"Sea stars",84843
"Sea stars",84844
"Sea stars",84845
"Sea stars",84846
"Sea stars",84847
"Sea stars",84848
"Sea stars",84849
"Sea stars",84850
"Sea stars",84851
"Sea stars",84852
"Sea stars",84853
"Sea stars",84854
"Sea stars",84855
"Sea stars",84856
"Sea stars",84857
"Sea stars",84858
"Sea stars",84859
"Sea stars",84860
"Sea stars",84861
"Sea stars",84862
"Sea stars",84863
"Sea stars",84864
"Sea stars",84865
"Sea stars",84866
"Sea stars",84867
"Sea stars",84868
"Sea stars",84869
"Sea stars",84870
"Sea stars",84871
"Sea stars",84872
"Sea stars",84873
"Sea stars",84874
"Sea stars",84875
"Sea stars",84876
"Sea stars",84877
"Sea stars",84878
"Sea stars",84879
"Sea stars",84880
"Sea stars",84881
"Sea stars",84882
"Sea stars",84883
"Sea stars",84884
"Sea stars",84885
"Sea stars",84886
"Sea stars",84887
"Sea stars",84888
"Sea stars",84889
"Sea stars",84890
"Sea stars",84891
"Sea stars",84892
"Sea stars",84893
"Sea stars",84894
"Sea stars",84895
"Sea stars",84896
"Sea stars",84897
"Sea stars",84898
"Sea stars",84899
"Sea stars",84900
"Sea stars",84901
"Sea stars",84902
"Sea stars",84903
"Sea stars",84904
"Sea stars",84905
"Sea stars",84906
"Sea stars",84907
"Sea stars",84908
"Sea stars",84909
"Sea stars",84910
"Sea stars",84911
"Sea stars",84912
"Sea stars",84913
"Sea stars",84914
"Sea stars",84915
"Sea stars",84916
"Sea stars",84917
"Sea stars",84918
"Sea stars",84919
"Sea stars",84920
"Sea stars",84921
"Sea stars",84922
"Sea stars",84923
"Sea stars",84924
"Sea stars",84925
"Sea stars",84926
"Sea stars",84927
"Sea stars",84928
"Sea stars",84929
"Sea stars",84930
"Sea stars",84931
"Sea stars",84932
"Sea stars",84933
"Sea stars",84934
"Sea stars",84935
"Sea stars",84936
"Sea stars",84937
"Sea stars",84938
"Sea stars",84939
"Sea stars",84940
"Sea stars",84941
"Sea stars",84942
"Sea stars",84943
"Sea stars",84944
"Sea stars",84945
"Sea stars",84946
"Sea stars",84947
"Sea stars",84948
"Sea stars",84949
"Sea stars",84950
"Sea stars",84951
"Sea stars",84952
"Sea stars",84953
"Sea stars",84954
"Sea stars",84955
"Sea stars",84956
"Sea stars",84957
"Sea stars",84958
"Sea stars",84959
"Sea stars",84960
"Sea stars",84961
"Sea stars",84962
"Sea stars",84963
"Sea stars",84964
"Sea stars",84965
"Sea stars",84966
"Sea stars",84967
"Sea stars",84968
"Sea stars",84969
"Sea stars",84970
"Sea stars",84971
"Sea stars",84972
"Sea stars",84973
"Sea stars",84974
"Sea stars",84975
"Sea stars",84976
"Sea stars",84977
"Sea stars",84978
"Sea stars",84979
"Sea stars",84980
"Sea stars",84981
"Sea stars",84982
"Sea stars",84983
"Sea stars",84984
"Sea stars",84985
"Sea stars",84986
"Sea stars",84987
"Sea stars",84988
"Sea stars",84989
"Sea stars",84990
"Sea stars",84991
"Sea stars",84992
"Sea stars",84993
"Sea stars",84994
"Sea stars",84995
"Sea stars",84996
"Sea stars",84997
"Sea stars",84998
"Sea stars",84999
"Gorgonians",41099
"Gorgonians",41500
